,name,team,rec_target,rec_rec,rec_yd,rec_td,rush_att,rush_yd,rush_td,fp,season,week,next_fp,afc_n,afc_s,afc_w,nfc_e,nfc_n,nfc_s,nfc_w,temperature,wind,precipitation,status_code
890,Jarius Wright,Vikings,10.0,8.0,132.0,0.0,0.0,0.0,0.0,13.2,2014,4,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0
891,Greg Jennings,Vikings,6.0,3.0,38.0,1.0,0.0,0.0,0.0,9.8,2014,8,7.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0
892,Greg Jennings,Vikings,10.0,6.0,76.0,0.0,0.0,0.0,0.0,7.6,2014,9,9.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0
893,Greg Jennings,Vikings,6.0,5.0,45.0,1.0,0.0,0.0,0.0,10.5,2014,13,10.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0
894,Greg Jennings,Vikings,5.0,3.0,43.0,1.0,0.0,0.0,0.0,10.3,2014,15,11.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0
895,Jarius Wright,Vikings,6.0,4.0,49.0,0.0,0.0,0.0,0.0,4.9,2014,15,12.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0
896,Greg Jennings,Vikings,3.0,3.0,56.0,1.0,0.0,0.0,0.0,11.6,2014,16,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0
897,Jarius Wright,Vikings,3.0,3.0,38.0,1.0,1.0,27.0,0.0,12.5,2014,16,6.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0
898,Hakeem Nicks,Colts,5.0,5.0,36.0,1.0,0.0,0.0,0.0,9.6,2014,1,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
899,Reggie Wayne,Colts,13.0,9.0,98.0,0.0,0.0,0.0,0.0,9.8,2014,1,6.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
900,Hakeem Nicks,Colts,4.0,3.0,44.0,0.0,0.0,0.0,0.0,4.4,2014,9,7.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
901,Reggie Wayne,Colts,10.0,4.0,70.0,1.0,0.0,0.0,0.0,13.0,2014,9,9.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
902,T.Y. Hilton,Colts,6.0,3.0,71.0,1.0,0.0,0.0,0.0,13.1,2014,9,19.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
903,Hakeem Nicks,Colts,5.0,2.0,15.0,1.0,0.0,0.0,0.0,7.5,2014,11,10.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
904,Reggie Wayne,Colts,9.0,5.0,91.0,0.0,0.0,0.0,0.0,9.1,2014,11,9.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
905,Hakeem Nicks,Colts,2.0,2.0,44.0,1.0,0.0,0.0,0.0,10.4,2014,15,7.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
906,T.Y. Hilton,Colts,8.0,4.0,50.0,0.0,0.0,0.0,0.0,5.0,2014,15,8.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
907,Hakeem Nicks,Colts,11.0,9.0,72.0,0.0,0.0,0.0,0.0,7.2,2014,16,4.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
908,Harry Douglas,Falcons,4.0,4.0,46.0,0.0,0.0,0.0,0.0,4.6,2014,11,11.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0
909,Julio Jones,Falcons,11.0,6.0,59.0,0.0,0.0,0.0,0.0,5.9,2014,11,12.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0
910,Roddy White,Falcons,12.0,8.0,75.0,1.0,0.0,0.0,0.0,13.5,2014,11,9.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0
911,Harry Douglas,Falcons,12.0,9.0,116.0,0.0,0.0,0.0,0.0,11.6,2014,13,7.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0
912,Julio Jones,Falcons,12.0,10.0,189.0,1.0,0.0,0.0,0.0,24.9,2014,13,31.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0
913,Harry Douglas,Falcons,14.0,10.0,131.0,0.0,0.0,0.0,0.0,13.1,2014,15,8.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0
914,Roddy White,Falcons,10.0,7.0,58.0,1.0,0.0,0.0,0.0,11.8,2014,15,5.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0
915,Harry Douglas,Titans,2.0,2.0,24.0,1.0,0.0,0.0,0.0,8.4,2015,1,7.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
916,Kendall Wright,Titans,4.0,4.0,101.0,1.0,0.0,0.0,0.0,16.1,2015,1,16.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
917,Harry Douglas,Titans,8.0,3.0,29.0,1.0,0.0,0.0,0.0,8.9,2015,12,6.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
918,J.J. Nelson,Cardinals,4.0,3.0,70.0,0.0,1.0,0.0,0.0,7.0,2015,8,20.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0
919,Jaron Brown,Cardinals,4.0,1.0,39.0,0.0,0.0,0.0,0.0,3.9,2015,8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0
920,Larry Fitzgerald,Cardinals,11.0,9.0,84.0,1.0,0.0,0.0,0.0,14.4,2015,8,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0
921,Michael Floyd,Cardinals,8.0,4.0,106.0,1.0,0.0,0.0,0.0,16.6,2015,8,23.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0
922,J.J. Nelson,Cardinals,6.0,4.0,142.0,1.0,0.0,0.0,0.0,20.2,2015,11,9.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0
923,John Brown,Cardinals,3.0,3.0,43.0,1.0,2.0,9.0,0.0,11.2,2015,11,9.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0
924,Larry Fitzgerald,Cardinals,13.0,8.0,90.0,0.0,0.0,0.0,0.0,9.0,2015,11,6.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0
925,James Jones,Raiders,3.0,3.0,34.0,1.0,0.0,0.0,0.0,9.4,2014,1,17.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0
926,James Jones,Packers,3.0,1.0,29.0,1.0,0.0,0.0,0.0,8.9,2015,2,19.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0
927,Randall Cobb,Packers,11.0,8.0,116.0,0.0,0.0,0.0,0.0,11.6,2015,2,28.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0
928,James Jones,Packers,8.0,7.0,139.0,1.0,0.0,0.0,0.0,19.9,2015,3,9.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0
929,Randall Cobb,Packers,12.0,7.0,91.0,3.0,1.0,12.0,0.0,28.3,2015,3,3.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0
930,James Jones,Packers,6.0,5.0,98.0,0.0,0.0,0.0,0.0,9.8,2015,4,13.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0
931,James Jones,Packers,3.0,2.0,77.0,1.0,0.0,0.0,0.0,13.7,2015,5,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0
932,James Jones,Packers,5.0,2.0,30.0,1.0,0.0,0.0,0.0,9.0,2015,6,5.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0
933,James Jones,Packers,11.0,6.0,109.0,1.0,0.0,0.0,0.0,16.9,2015,11,4.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0
934,Randall Cobb,Packers,9.0,2.0,24.0,1.0,0.0,0.0,0.0,8.4,2015,11,7.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0
935,James Jones,Packers,7.0,4.0,49.0,0.0,0.0,0.0,0.0,4.9,2015,14,14.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0
936,Randall Cobb,Packers,12.0,8.0,81.0,0.0,3.0,9.0,0.0,9.0,2015,14,5.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0
937,James Jones,Packers,9.0,6.0,82.0,1.0,0.0,0.0,0.0,14.2,2015,15,4.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0
938,James Jones,Packers,11.0,5.0,46.0,0.0,0.0,0.0,0.0,4.6,2015,16,10.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0
939,Jamison Crowder,Redskins,12.0,7.0,65.0,0.0,0.0,0.0,0.0,6.5,2015,4,8.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
940,Pierre Garcon,Redskins,8.0,7.0,55.0,1.0,0.0,0.0,0.0,11.5,2015,4,5.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
941,Jamison Crowder,Redskins,8.0,8.0,87.0,0.0,1.0,0.0,0.0,8.7,2015,5,4.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
942,Pierre Garcon,Redskins,8.0,3.0,51.0,0.0,0.0,0.0,0.0,5.1,2015,5,8.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
943,Jamison Crowder,Redskins,5.0,5.0,48.0,0.0,0.0,0.0,0.0,4.8,2015,7,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
944,Pierre Garcon,Redskins,6.0,5.0,55.0,0.0,0.0,0.0,0.0,5.5,2015,7,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
945,Ryan Grant,Redskins,3.0,3.0,54.0,1.0,0.0,0.0,0.0,11.4,2015,7,7.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
946,Jamison Crowder,Redskins,8.0,6.0,50.0,0.0,0.0,0.0,0.0,5.0,2015,9,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
947,Pierre Garcon,Redskins,8.0,4.0,70.0,0.0,0.0,0.0,0.0,7.0,2015,9,4.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
948,Jarius Wright,Vikings,3.0,2.0,69.0,0.0,0.0,0.0,0.0,6.9,2015,6,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0
949,Stefon Diggs,Vikings,9.0,7.0,129.0,0.0,0.0,0.0,0.0,12.9,2015,6,17.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0
950,Jarius Wright,Vikings,5.0,4.0,50.0,0.0,0.0,0.0,0.0,5.0,2015,11,5.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0
951,Stefon Diggs,Vikings,9.0,6.0,66.0,0.0,0.0,0.0,0.0,6.6,2015,11,17.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0
952,Jarius Wright,Vikings,6.0,5.0,51.0,0.0,0.0,0.0,0.0,5.1,2015,14,5.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0
953,Jaron Brown,Cardinals,2.0,2.0,15.0,1.0,0.0,0.0,0.0,7.5,2014,9,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0
954,Larry Fitzgerald,Cardinals,6.0,5.0,70.0,0.0,0.0,0.0,0.0,7.0,2014,9,11.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0
955,Ted Ginn Jr.,Cardinals,2.0,2.0,42.0,0.0,0.0,0.0,0.0,4.2,2014,9,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0
956,Jaron Brown,Cardinals,3.0,3.0,35.0,0.0,0.0,0.0,0.0,3.5,2014,10,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0
957,John Brown,Cardinals,9.0,5.0,73.0,1.0,0.0,0.0,0.0,13.3,2014,10,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0
958,Larry Fitzgerald,Cardinals,10.0,9.0,112.0,0.0,0.0,0.0,0.0,11.2,2014,10,8.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0
959,Jaron Brown,Cardinals,9.0,7.0,75.0,0.0,0.0,0.0,0.0,7.5,2014,13,10.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0
960,Michael Floyd,Cardinals,10.0,5.0,53.0,0.0,0.0,0.0,0.0,5.3,2014,13,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0
961,Ted Ginn Jr.,Cardinals,7.0,4.0,61.0,0.0,0.0,0.0,0.0,6.1,2014,13,5.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0
962,Jaron Brown,Cardinals,3.0,2.0,48.0,1.0,0.0,0.0,0.0,10.8,2014,14,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0
963,Michael Floyd,Cardinals,7.0,4.0,85.0,0.0,0.0,0.0,0.0,8.5,2014,14,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0
964,Jaron Brown,Cardinals,3.0,2.0,20.0,1.0,0.0,0.0,0.0,8.0,2015,2,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0
965,Larry Fitzgerald,Cardinals,9.0,8.0,112.0,3.0,0.0,0.0,0.0,29.2,2015,2,25.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0
966,Jarvis Landry,Dolphins,6.0,5.0,49.0,0.0,0.0,0.0,0.0,4.9,2014,2,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
967,Mike Wallace,Dolphins,8.0,5.0,56.0,1.0,0.0,0.0,0.0,11.6,2014,2,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
968,Jarvis Landry,Dolphins,8.0,6.0,75.0,1.0,0.0,0.0,0.0,13.5,2014,6,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
969,Mike Wallace,Dolphins,9.0,5.0,67.0,1.0,0.0,0.0,0.0,12.7,2014,6,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
970,Jarvis Landry,Dolphins,10.0,7.0,53.0,0.0,1.0,-8.0,0.0,4.5,2014,10,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
971,Mike Wallace,Dolphins,8.0,5.0,51.0,1.0,0.0,0.0,0.0,11.1,2014,10,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
972,Jarvis Landry,Dolphins,11.0,7.0,50.0,2.0,0.0,0.0,0.0,17.0,2014,12,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
973,Mike Wallace,Dolphins,5.0,4.0,35.0,1.0,0.0,0.0,0.0,9.5,2014,12,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
974,Jarvis Landry,Dolphins,11.0,8.0,68.0,0.0,0.0,0.0,0.0,6.8,2014,13,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
975,Mike Wallace,Dolphins,11.0,6.0,69.0,0.0,0.0,0.0,0.0,6.9,2014,13,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
976,Jarvis Landry,Dolphins,11.0,8.0,99.0,0.0,0.0,0.0,0.0,9.9,2014,15,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
977,Mike Wallace,Dolphins,7.0,5.0,104.0,1.0,1.0,0.0,0.0,16.4,2014,15,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
978,Jarvis Landry,Dolphins,12.0,8.0,53.0,0.0,1.0,14.0,0.0,6.7,2015,1,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
979,Rishard Matthews,Dolphins,6.0,4.0,34.0,1.0,0.0,0.0,0.0,9.4,2015,1,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
980,Jarvis Landry,Dolphins,10.0,8.0,110.0,0.0,1.0,6.0,0.0,11.6,2015,2,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
981,Rishard Matthews,Dolphins,7.0,6.0,115.0,0.0,0.0,0.0,0.0,11.5,2015,2,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
982,Jarvis Landry,Dolphins,13.0,8.0,67.0,0.0,1.0,-1.0,0.0,6.6,2015,3,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
983,Rishard Matthews,Dolphins,10.0,6.0,113.0,2.0,0.0,0.0,0.0,23.3,2015,3,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
984,Jarvis Landry,Dolphins,12.0,4.0,40.0,0.0,2.0,29.0,0.0,6.9,2015,4,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
985,Kenny Stills,Dolphins,8.0,5.0,81.0,1.0,0.0,0.0,0.0,14.1,2015,4,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
986,Jarvis Landry,Dolphins,4.0,3.0,42.0,0.0,2.0,24.0,1.0,12.6,2015,6,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
987,Rishard Matthews,Dolphins,6.0,6.0,85.0,0.0,0.0,0.0,0.0,8.5,2015,6,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
988,Jarvis Landry,Dolphins,5.0,5.0,83.0,2.0,1.0,5.0,0.0,20.8,2015,7,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
989,Rishard Matthews,Dolphins,3.0,3.0,75.0,1.0,0.0,0.0,0.0,13.5,2015,7,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
990,Jarvis Landry,Dolphins,8.0,6.0,71.0,0.0,0.0,0.0,0.0,7.1,2015,8,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
991,Kenny Stills,Dolphins,7.0,3.0,58.0,0.0,0.0,0.0,0.0,5.8,2015,8,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
992,Rishard Matthews,Dolphins,12.0,7.0,62.0,0.0,0.0,0.0,0.0,6.2,2015,8,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
993,Jarvis Landry,Dolphins,13.0,11.0,69.0,0.0,4.0,18.0,0.0,8.7,2015,9,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
994,Kenny Stills,Dolphins,5.0,3.0,74.0,0.0,0.0,0.0,0.0,7.4,2015,9,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
995,Rishard Matthews,Dolphins,4.0,4.0,54.0,0.0,0.0,0.0,0.0,5.4,2015,9,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
996,Jarvis Landry,Dolphins,12.0,7.0,52.0,1.0,1.0,6.0,0.0,11.8,2015,10,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
997,Jarvis Landry,Dolphins,7.0,4.0,66.0,0.0,0.0,0.0,0.0,6.6,2015,11,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
998,Kenny Stills,Dolphins,2.0,2.0,52.0,1.0,0.0,0.0,0.0,11.2,2015,11,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
999,Jarvis Landry,Dolphins,18.0,11.0,99.0,0.0,1.0,0.0,0.0,9.9,2015,14,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
1000,Jason Avant,Panthers,7.0,5.0,54.0,1.0,0.0,0.0,0.0,11.4,2014,2,6.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0
1001,Jerricho Cotchery,Panthers,4.0,4.0,46.0,0.0,0.0,0.0,0.0,4.6,2014,2,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0
1002,Kelvin Benjamin,Panthers,8.0,2.0,46.0,0.0,0.0,0.0,0.0,4.6,2014,2,17.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0
1003,Jeremy Butler,Ravens,5.0,4.0,45.0,0.0,0.0,0.0,0.0,4.5,2015,11,7.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
1004,Kamar Aiken,Ravens,8.0,5.0,50.0,1.0,0.0,0.0,0.0,11.0,2015,11,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
1005,Jeremy Butler,Ravens,10.0,7.0,72.0,0.0,0.0,0.0,0.0,7.2,2015,14,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
1006,Kamar Aiken,Ravens,7.0,5.0,90.0,0.0,0.0,0.0,0.0,9.0,2015,14,18.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
1007,Jeremy Butler,Ravens,5.0,3.0,60.0,0.0,0.0,0.0,0.0,6.0,2015,15,5.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
1008,Kamar Aiken,Ravens,12.0,8.0,128.0,1.0,0.0,0.0,0.0,18.8,2015,15,6.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
1009,Jeremy Kerley,Jets,11.0,7.0,81.0,1.0,0.0,0.0,0.0,14.1,2014,3,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
1010,Jeremy Maclin,Eagles,10.0,4.0,97.0,1.0,0.0,0.0,0.0,15.7,2014,1,10.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
1011,Jeremy Maclin,Eagles,11.0,4.0,45.0,1.0,0.0,0.0,0.0,10.5,2014,2,21.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
1012,Jeremy Maclin,Eagles,10.0,8.0,154.0,1.0,0.0,0.0,0.0,21.4,2014,3,6.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
1013,Jordan Matthews,Eagles,9.0,8.0,59.0,2.0,0.0,0.0,0.0,17.9,2014,3,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
1014,Jeremy Maclin,Eagles,16.0,5.0,68.0,0.0,0.0,0.0,0.0,6.8,2014,4,13.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
1015,Riley Cooper,Eagles,8.0,6.0,54.0,0.0,0.0,0.0,0.0,5.4,2014,4,9.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
1016,Jeremy Maclin,Eagles,11.0,5.0,76.0,1.0,0.0,0.0,0.0,13.6,2014,5,30.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
1017,Riley Cooper,Eagles,5.0,4.0,33.0,1.0,0.0,0.0,0.0,9.3,2014,5,5.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
1018,Jeremy Maclin,Eagles,16.0,12.0,187.0,2.0,0.0,0.0,0.0,30.7,2014,8,27.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
1019,Riley Cooper,Eagles,9.0,5.0,88.0,0.0,0.0,0.0,0.0,8.8,2014,8,17.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
1020,Jeremy Maclin,Eagles,7.0,6.0,158.0,2.0,0.0,0.0,0.0,27.8,2014,9,3.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
1021,Jordan Matthews,Eagles,4.0,3.0,40.0,1.0,0.0,0.0,0.0,10.0,2014,9,25.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
1022,Jeremy Maclin,Eagles,7.0,3.0,38.0,0.0,0.0,0.0,0.0,3.8,2014,10,15.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
1023,Jordan Matthews,Eagles,9.0,7.0,138.0,2.0,0.0,0.0,0.0,25.8,2014,10,16.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
1024,Jeremy Maclin,Eagles,11.0,9.0,93.0,1.0,0.0,0.0,0.0,15.3,2014,11,5.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
1025,Jordan Matthews,Eagles,8.0,5.0,107.0,1.0,0.0,0.0,0.0,16.7,2014,11,7.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
1026,Jeremy Maclin,Eagles,8.0,6.0,59.0,0.0,0.0,0.0,0.0,5.9,2014,12,10.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
1027,Jordan Matthews,Eagles,8.0,6.0,77.0,0.0,0.0,0.0,0.0,7.7,2014,12,11.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
1028,Jeremy Maclin,Eagles,10.0,8.0,108.0,0.0,0.0,0.0,0.0,10.8,2014,13,8.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
1029,Jordan Matthews,Eagles,5.0,4.0,51.0,1.0,0.0,0.0,0.0,11.1,2014,13,5.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
1030,Jeremy Maclin,Eagles,6.0,3.0,21.0,1.0,0.0,0.0,0.0,8.1,2014,14,9.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
1031,Jeremy Maclin,Eagles,6.0,4.0,98.0,0.0,0.0,0.0,0.0,9.8,2014,15,6.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
1032,Jeremy Maclin,Eagles,6.0,4.0,62.0,0.0,0.0,0.0,0.0,6.2,2014,16,4.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
1033,Jordan Matthews,Eagles,5.0,3.0,58.0,0.0,0.0,0.0,0.0,5.8,2014,16,16.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
1034,Riley Cooper,Eagles,7.0,5.0,53.0,2.0,0.0,0.0,0.0,17.3,2014,16,13.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
1035,Jeremy Maclin,Eagles,6.0,3.0,49.0,0.0,0.0,0.0,0.0,4.9,2014,17,5.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
1036,Jordan Matthews,Eagles,10.0,8.0,105.0,1.0,0.0,0.0,0.0,16.5,2014,17,10.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0
1037,Jeremy Maclin,Chiefs,9.0,5.0,52.0,0.0,0.0,0.0,0.0,5.2,2015,1,20.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0
1038,Jeremy Maclin,Chiefs,11.0,8.0,141.0,1.0,0.0,0.0,0.0,20.1,2015,3,14.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0
1039,Jeremy Maclin,Chiefs,13.0,11.0,148.0,0.0,0.0,0.0,0.0,14.8,2015,4,8.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0
